id_produit,total_demand,demand_days,avg_demand,demand_frequency,Poids(kg),categorie,demand_score,frequency_score,weight,weight_score,priority_score
31560,16299,86,189.52325581395348,0.006636826670782528,0.0,EVOLUTION,0.003973027874820125,0.02757054816736944,0.0,1.0,0.21497718244613076
31561,625,6,104.16666666666667,0.0004630344188918043,0.0,EVOLUTION,0.0001521149462441869,0.001621796951021732,0.0,1.0,0.20085653295938413
31563,1700,5,340.0,0.0003858620157431702,0.0,EVOLUTION,0.00041417194498216914,0.0012974375608173856,0.0,1.0,0.20077297036390335
31564,13614,141,96.55319148936171,0.010881308843957401,0.0,EVOLUTION,0.0033184948128559552,0.045410314628608506,0.0,1.0,0.22370070575816106
31565,2466853,2679,920.8111235535648,0.20674486803519063,0.0,EVOLUTION,0.6013542618146873,0.8686344469672397,0.0,1.0,0.8147235020280261
31566,7956,54,147.33333333333334,0.004167309770026238,0.0,EVOLUTION,0.0019392217906610684,0.01719104768083036,0.0,1.0,0.2091772903776135
31567,22971,217,105.85714285714286,0.01674641148325359,0.0,EVOLUTION,0.005599487684661815,0.07006162828413882,0.0,1.0,0.23671066044746797
31568,2200,22,100.0,0.001697792869269949,0.0,EVOLUTION,0.0005360589211393701,0.006811547194291275,0.0,1.0,0.20356659127348745
31569,666248,1493,446.24782317481584,0.11521839790091064,0.0,EVOLUTION,0.16241366440761346,0.4839442101848848,0.0,1.0,0.49069620441472644
31570,4265,28,152.32142857142858,0.0021608272881617533,0.0,EVOLUTION,0.0010394521326686104,0.008757703535517353,0.0,1.0,0.20469068740755927
31572,1,1,1.0,7.717240314863405e-05,0.0,EVOLUTION PLUS,0.0,0.0,0.0,1.0,0.2
31573,160,3,53.333333333333336,0.00023151720944590215,0.0,EVOLUTION PLUS,3.876005841798993e-05,0.0006487187804086929,0.0,1.0,0.20033598740772976
31574,21271,121,175.79338842975207,0.00933786078098472,0.0,EVOLUTION PLUS,0.005185071965727333,0.03892312682452157,0.0,1.0,0.221017085001979
31575,912,9,101.33333333333333,0.0006945516283377065,0.0,EVOLUTION PLUS,0.00022207807055842028,0.0025948751216347712,0.0,1.0,0.20136406098198492
31576,100,1,100.0,7.717240314863405e-05,0.0,EVOLUTION PLUS,2.4133621279125806e-05,0.0,0.0,1.0,0.20000724008638374
31577,254,5,50.8,0.0003858620157431702,0.0,EVOLUTION PLUS,6.167480993554372e-05,0.0012974375608173856,0.0,1.0,0.20066722122338937
31578,17710,117,151.36752136752136,0.009029171168390185,0.0,EVOLUTION PLUS,0.0043169929215357465,0.03762568926370419,0.0,1.0,0.22010794250831284
31579,50007,255,196.10588235294117,0.019678962802901684,0.0,EVOLUTION PLUS,0.01219016025943399,0.08238728511190399,0.0,1.0,0.2448506906337822
31580,6210,38,163.42105263157896,0.002932551319648094,0.0,EVOLUTION PLUS,0.0015135924699201224,0.012001297437560817,0.0,1.0,0.20645472645975646
31582,1168,11,106.18181818181819,0.0008488964346349745,0.0,EVOLUTION PLUS,0.00028448420235090724,0.003243593902043464,0.0,1.0,0.201707142211727
31583,927,12,77.25,0.0009260688377836086,0.0,EVOLUTION PLUS,0.0002257346798431363,0.0035679532922478106,0.0,1.0,0.20185169705007686
31584,754612,1642,459.5688185140073,0.1267170859700571,0.0,EVOLUTION PLUS,0.18395450592992327,0.5322737593253324,0.0,1.0,0.5213232314416432
31585,200,1,200.0,7.717240314863405e-05,0.0,EVOLUTION PLUS,4.851101651056601e-05,0.0,0.0,1.0,0.20001455330495319
31586,15763,103,153.03883495145632,0.007948757524309307,0.0,EVOLUTION PLUS,0.003842365036379605,0.03308465780084333,0.0,1.0,0.21769503841133556
31587,421912,1321,319.3883421650265,0.10194474455934557,0.0,EVOLUTION PLUS,0.10285091199492169,0.42815439506973724,0.0,1.0,0.4449324711333451
31588,5968,36,165.77777777777777,0.002778206513350826,0.0,EVOLUTION PLUS,0.0014545991734600371,0.011352578657152125,0.0,1.0,0.2061126690806141
31589,23715,112,211.74107142857142,0.008643309152647013,0.0,EVOLUTION PLUS,0.0057808555051837305,0.03600389231268245,0.0,1.0,0.21973620280789635
31590,1700,3,566.6666666666666,0.00023151720944590215,0.0,EVOLUTION PLUS,0.00041417194498216914,0.0006487187804086929,0.0,1.0,0.200448610973699
31591,6644,41,162.0487804878049,0.003164068529093996,0.0,EVOLUTION PLUS,0.0016193903652245729,0.012974375608173857,0.0,1.0,0.2069730049136543
31592,295,2,147.5,0.0001543448062972681,0.0,EVOLUTION PLUS,7.16695419804342e-05,0.0003243593902043464,0.0,1.0,0.2001836805576963
31593,20,1,20.0,7.717240314863405e-05,0.0,EVOLUTION PLUS,4.63170509397364e-06,0.0,0.0,1.0,0.2000013895115282
31594,60535,395,153.25316455696202,0.03048309924371045,0.0,EVOLUTION PLUS,0.014756612429400014,0.1277975997405125,0.0,1.0,0.2683257835990763
31595,153477,514,298.5933852140078,0.0396666152183979,0.0,EVOLUTION PLUS,0.03741345110540517,0.16639636717482972,0.0,1.0,0.2944222189190364
31596,29601,84,352.39285714285717,0.00648248186448526,0.0,EVOLUTION PLUS,0.0072157089885063015,0.026921829386960753,0.0,1.0,0.21562562739003227
31597,2901,25,116.04,0.0019293100787158512,0.0,EVOLUTION PLUS,0.000706944461711766,0.007784625364904313,0.0,1.0,0.2041043960209657
31599,300,2,150.0,0.0001543448062972681,0.0,EVOLUTION PLUS,7.288841174200621e-05,0.0003243593902043464,0.0,1.0,0.2001840462186248
31600,38332,160,239.575,0.012347584503781447,0.0,EVOLUTION PLUS,0.009344099366163346,0.05157314304249108,0.0,1.0,0.22858980133109455
31601,1,1,1.0,7.717240314863405e-05,0.0,EVOLUTION PLUS,0.0,0.0,0.0,1.0,0.2
31626,124,5,24.8,0.0003858620157431702,0.0,MINI DISJONCTEUR,2.9984196134671455e-05,0.0012974375608173856,0.0,1.0,0.20065771403924912
31628,1579,37,42.67567567567568,0.0028553789164994597,0.0,MINI DISJONCTEUR,0.00038467529675212647,0.01167693804735647,0.0,1.0,0.2059538716127039
31629,60,2,30.0,0.0001543448062972681,0.0,MINI DISJONCTEUR,1.4382663186549722e-05,0.0003243593902043464,0.0,1.0,0.20016649449405816
31630,743,15,49.53333333333333,0.0011575860472295108,0.0,MINI DISJONCTEUR,0.00018088027261728632,0.00454103146286085,0.0,1.0,0.20232477981321562
31631,2357,21,112.23809523809524,0.001620620466121315,0.0,MINI DISJONCTEUR,0.0005743314316527313,0.006487187804086929,0.0,1.0,0.20341589333153928
31632,1861,17,109.47058823529412,0.0013119308535267788,0.0,MINI DISJONCTEUR,0.0004534195513047879,0.0051897502432695424,0.0,1.0,0.20273090098702623
31633,2488,24,103.66666666666667,0.0018521376755672172,0.0,MINI DISJONCTEUR,0.0006062658194059179,0.007460265974699968,0.0,1.0,0.20391201273317178
31634,7271,78,93.21794871794872,0.006019447445593456,0.0,MINI DISJONCTEUR,0.001772236633325703,0.024975673045734673,0.0,1.0,0.21301950751286505
31635,5878,73,80.52054794520548,0.0056335854298502856,0.0,MINI DISJONCTEUR,0.001432659517751741,0.02335387609471294,0.0,1.0,0.212106735902682
31636,7747,87,89.04597701149426,0.006713999073931162,0.0,MINI DISJONCTEUR,0.0018882730346273585,0.02789490755757379,0.0,1.0,0.21451393568917512
31637,6600,105,62.857142857142854,0.008103102330606574,0.0,MINI DISJONCTEUR,0.0016086643113227392,0.03373337658125203,0.0,1.0,0.21734928758402283
31638,840,9,93.33333333333333,0.0006945516283377065,0.0,MINI DISJONCTEUR,0.00020452634599178333,0.0025948751216347712,0.0,1.0,0.20135879546461494
31639,4805,56,85.80357142857143,0.004321654576323507,0.0,MINI DISJONCTEUR,0.0011710900669183876,0.01783976646123905,0.0,1.0,0.20927121025069506
31640,1602,22,72.81818181818181,0.001697792869269949,0.0,MINI DISJONCTEUR,0.00039028209765535775,0.006811547194291275,0.0,1.0,0.20352285822644225
31641,317,6,52.833333333333336,0.0004630344188918043,0.0,MINI DISJONCTEUR,7.703256893135105e-05,0.001621796951021732,0.0,1.0,0.20083400824619027
31642,224,7,32.0,0.0005402068220404383,0.0,MINI DISJONCTEUR,5.4361591366111655e-05,0.0019461563412260783,0.0,1.0,0.20098938664802288
31643,180,6,30.0,0.0004630344188918043,0.0,MINI DISJONCTEUR,4.363553746427797e-05,0.001621796951021732,0.0,1.0,0.20082398913675015
31644,654,24,27.25,0.0018521376755672172,0.0,MINI DISJONCTEUR,0.00015918439086130454,0.007460265974699968,0.0,1.0,0.20377788830460838
31645,64,2,32.0,0.0001543448062972681,0.0,MINI DISJONCTEUR,1.535775899580733e-05,0.0003243593902043464,0.0,1.0,0.2001667870228009
31646,30,1,30.0,7.717240314863405e-05,0.0,LARISSA,7.06944461711766e-06,0.0,0.0,1.0,0.20000212083338514
31647,116358,115,1011.8086956521739,0.008874826362092915,0.0,LARISSA,0.02836480576944688,0.03697697048329549,0.0,1.0,0.22699792697248183
31649,30800,2,15400.0,0.0001543448062972681,0.0,LARISSA,0.00750799395733127,0.0003243593902043464,0.0,1.0,0.20241457788230158
31650,601,3,200.33333333333334,0.00023151720944590215,0.0,LARISSA,0.00014626437138864123,0.0006487187804086929,0.0,1.0,0.20036823870162096
31651,22602,5,4520.4,0.0003858620157431702,0.0,LARISSA,0.0055095350962578015,0.0012974375608173856,0.0,1.0,0.20230157930928605
31652,16601,3,5533.666666666667,0.00023151720944590215,0.0,LARISSA,0.004046647608419074,0.0006487187804086929,0.0,1.0,0.20153835367273007
31653,76142,6,12690.333333333334,0.0004630344188918043,0.0,LARISSA,0.018561192503170888,0.001621796951021732,0.0,1.0,0.20637925622646214
31654,2001,7,285.85714285714283,0.0005402068220404383,0.0,LARISSA,0.00048754790462880417,0.0019461563412260783,0.0,1.0,0.2011193425420017
31655,6601,5,1320.2,0.0003858620157431702,0.0,LARISSA,0.0016089080852750538,0.0012974375608173856,0.0,1.0,0.20113139120599122
31656,15406,4,3851.5,0.0003086896125945362,0.0,LARISSA,0.0037553377354033637,0.0009730781706130392,0.0,1.0,0.20161314040592754
31657,200,1,200.0,7.717240314863405e-05,0.0,LARISSA,4.851101651056601e-05,0.0,0.0,1.0,0.20001455330495319
31658,78580,78,1007.4358974358975,0.006019447445593456,0.0,LARISSA,0.019155513398913398,0.024975673045734673,0.0,1.0,0.21823449054254138
31659,32601,2,16300.5,0.0001543448062972681,0.0,LARISSA,0.007947030845449508,0.0003243593902043464,0.0,1.0,0.20254628894873702
31660,33001,2,16500.5,0.0001543448062972681,0.0,LARISSA,0.008044540426375268,0.0003243593902043464,0.0,1.0,0.20257554182301477
31661,434491,314,1383.7292993630574,0.02423213458867109,0.0,LARISSA,0.10591734454108455,0.10152448913396042,0.0,1.0,0.2825374479293056
31662,230238,222,1037.1081081081081,0.017132273498996757,0.0,LARISSA,0.05612578345901099,0.07168342523516054,0.0,1.0,0.2526794476552836
31663,51609,226,228.358407079646,0.017440963111591296,0.0,LARISSA,0.012580686131041663,0.07298086279597794,0.0,1.0,0.2402646372373015
31664,3204,23,139.30434782608697,0.001774965272418583,0.0,LARISSA,0.0007808079692630299,0.007135906584495621,0.0,1.0,0.20380219568302674
31665,70043,263,266.3231939163498,0.020296342028090754,0.0,LARISSA,0.017074415168005348,0.08498216023353874,0.0,1.0,0.247613404667171
31666,37633,217,173.42396313364054,0.01674641148325359,0.0,LARISSA,0.00917370137349558,0.07006162828413882,0.0,1.0,0.2377829245541181
31667,6800,101,67.32673267326733,0.007794412718012039,0.0,LARISSA,0.0016574191017856197,0.032435939020434644,0.0,1.0,0.21671519524075303
31668,1493,26,57.42307692307692,0.0020064824818644853,0.0,LARISSA,0.00036371073685308793,0.008108984755108661,0.0,1.0,0.20416360559861027
31669,1100,1,1100.0,7.717240314863405e-05,0.0,LARISSA,0.0002679075735935279,0.0,0.0,1.0,0.20008037227207806
31671,11832,6,1972.0,0.0004630344188918043,0.0,LARISSA,0.0028840896298316905,0.001621796951021732,0.0,1.0,0.2016761253644604
31672,8322,52,160.03846153846155,0.004012964963728971,0.0,LARISSA,0.0020284430572081393,0.016542328900421666,0.0,1.0,0.20887969736737327
31673,1300,1,1300.0,7.717240314863405e-05,0.0,LARISSA,0.00031666236405640834,0.0,0.0,1.0,0.20009499870921693
31674,72568,271,267.77859778597787,0.020913721253279827,0.0,LARISSA,0.017689944397599213,0.08757703535517353,0.0,1.0,0.24909550099686653
31675,1629,2,814.5,0.0001543448062972681,0.0,LARISSA,0.0003968639943678466,0.0003243593902043464,0.0,1.0,0.20028123889341254
31676,22157,128,173.1015625,0.009878067603025158,0.0,LARISSA,0.005401055687477892,0.041193642555951995,0.0,1.0,0.22221713798421938
31677,193,2,96.5,0.0001543448062972681,0.0,LARISSA,4.68045988443652e-05,0.0003243593902043464,0.0,1.0,0.2001762210747555
31678,8473,74,114.5,0.005710757832998919,0.0,LARISSA,0.002065252924007614,0.023678235484917286,0.0,1.0,0.21245869361966094
31680,50,1,50.0,7.717240314863405e-05,0.0,LARISSA,1.1944923663405702e-05,0.0,0.0,1.0,0.20000358347709904
31681,9268,47,197.19148936170214,0.0036271029479858,0.0,LARISSA,0.002259053216097564,0.014920531949399934,0.0,1.0,0.20813798193952926
31683,1558,18,86.55555555555556,0.001389103256675413,0.0,LARISSA,0.00037955604375352405,0.005514109633473889,0.0,1.0,0.202870921629863
31684,1,1,1.0,7.717240314863405e-05,0.0,LARISSA,0.0,0.0,0.0,1.0,0.2
31686,263107,482,545.8651452282157,0.03719709831764161,0.0,LARISSA,0.06413838949763306,0.15601686668829062,0.0,1.0,0.29724995019343525
31687,35689,181,197.1767955801105,0.013968204969902762,0.0,LARISSA,0.00869980481019638,0.058384690236782354,0.0,1.0,0.2318022865614501
31688,196189,491,399.5702647657841,0.037891649945979315,0.0,LARISSA,0.04782552415665791,0.15893610120012974,0.0,1.0,0.29381570784706224
31689,10497,55,190.85454545454544,0.004244482173174873,0.0,LARISSA,0.0025586514034919637,0.017515407071034706,0.0,1.0,0.20952529895656496
31690,200,2,100.0,0.0001543448062972681,0.0,LARISSA,4.851101651056601e-05,0.0003243593902043464,0.0,1.0,0.20017673300005537
31691,8296,31,267.61290322580646,0.0023923444976076554,0.0,LARISSA,0.002022104934447965,0.009730781706130393,0.0,1.0,0.2054720223333996
31692,150,2,75.0,0.0001543448062972681,0.0,LARISSA,3.63223188948459e-05,0.0003243593902043464,0.0,1.0,0.20017307639077064
31695,30,2,15.0,0.0001543448062972681,0.0,LARISSA,7.06944461711766e-06,0.0003243593902043464,0.0,1.0,0.20016430052848733
31696,46,3,15.333333333333334,0.00023151720944590215,0.0,LARISSA,1.0969827854148094e-05,0.0006487187804086929,0.0,1.0,0.2003276503385606
31697,5263,28,187.96428571428572,0.0021608272881617533,0.0,LARISSA,0.0012827385370783838,0.008757703535517353,0.0,1.0,0.2047636733288822
31698,136393,377,361.7851458885942,0.029093995987035038,0.0,LARISSA,0.03324881690406593,0.12195913071683426,0.0,1.0,0.2709542104296369
31699,2788,4,697.0,0.0003086896125945362,0.0,LARISSA,0.0006793980051002386,0.0009730781706130392,0.0,1.0,0.2006903584868366
31700,15569,65,239.52307692307693,0.005016206204661213,0.0,LARISSA,0.0037950728896306114,0.020759000973078166,0.0,1.0,0.2115180223534283
31703,4500,10,450.0,0.0007717240314863404,0.0,LARISSA,0.001096739011462495,0.0029192345118391177,0.0,1.0,0.2017886389593583
31705,70,4,17.5,0.0003086896125945362,0.0,LARISSA,1.6820402709693742e-05,0.0009730781706130392,0.0,1.0,0.20049158520611943
31706,65057,239,272.2050209205021,0.018444204352523537,0.0,LARISSA,0.01585895824176574,0.07719753486863444,0.0,1.0,0.24335645490684696
31707,3062,6,510.3333333333333,0.0004630344188918043,0.0,LARISSA,0.0007461920680343848,0.001621796951021732,0.0,1.0,0.2010347560959212
31708,5372,14,383.7142857142857,0.0010804136440808766,0.0,LARISSA,0.0013093098978806535,0.0042166720726565035,0.0,1.0,0.20250112900569245
31709,700,1,700.0,7.717240314863405e-05,0.0,LARISSA,0.00017039799266776705,0.0,0.0,1.0,0.20005111939780035
31711,7241,3,2413.6666666666665,0.00023151720944590215,0.0,LARISSA,0.001764923414756271,0.0006487187804086929,0.0,1.0,0.20085383641463123
31712,601,2,300.5,0.0001543448062972681,0.0,LARISSA,0.00014626437138864123,0.0003243593902043464,0.0,1.0,0.20020605900651878
31713,1101,2,550.5,0.0001543448062972681,0.0,LARISSA,0.0002681513475458423,0.0003243593902043464,0.0,1.0,0.20024262509936594
31714,1640,2,820.0,0.0001543448062972681,0.0,LARISSA,0.000399545507843305,0.0003243593902043464,0.0,1.0,0.20028204334745517
31715,9730,1,9730.0,7.717240314863405e-05,0.0,LARISSA,0.0023716767820668176,0.0,0.0,1.0,0.20071150303462007
31718,1300,8,162.5,0.0006173792251890724,0.0,LARISSA,0.00031666236405640834,0.0022705157314304248,0.0,1.0,0.20123025657493215
31719,1000,1,1000.0,7.717240314863405e-05,0.0,LARISSA,0.00024353017836208765,0.0,0.0,1.0,0.20007305905350864
31720,1800,1,1800.0,7.717240314863405e-05,0.0,LARISSA,0.00043854934021360934,0.0,0.0,1.0,0.2001315648020641
31721,10805,46,234.8913043478261,0.003549930544837166,0.0,LARISSA,0.0026337337808048,0.014596172559195588,0.0,1.0,0.20808820641383924
31722,10739,64,167.796875,0.004939033801512579,0.0,LARISSA,0.002617644699952049,0.020434641582873822,0.0,1.0,0.21100261420142252
31723,2206188,1419,1554.7484143763213,0.10950764006791172,0.0,MONO ACCESSOIRES,0.5378109245346537,0.45994161530976324,0.0,1.0,0.5913140850152778
31724,833924,1426,584.7994389901824,0.11004784688995216,0.0,MONO ACCESSOIRES,0.20328870563588314,0.46221213104119363,0.0,1.0,0.4920926772113618
31725,1655176,1779,930.3968521641372,0.13728970520141998,0.0,MONO ACCESSOIRES,0.4034885515219905,0.576710995783328,0.0,1.0,0.6094020633482611
31726,187871,416,451.6129807692308,0.032103719709831766,0.0,MONO ACCESSOIRES,0.04579781242130671,0.13460914693480378,0.0,1.0,0.2810439171937939
31727,117199,315,372.06031746031744,0.024309306991819726,0.0,MONO ACCESSOIRES,0.028569819663343293,0.10184884852416477,0.0,1.0,0.25949537016108537
31728,59795,141,424.07801418439715,0.010881308843957401,0.0,MONO ACCESSOIRES,0.014576219704687357,0.045410314628608506,0.0,1.0,0.22707802322571047
31729,556682,1072,519.2929104477612,0.0827288161753357,0.0,MONO ACCESSOIRES,0.13570432754833367,0.347388906908855,0.0,1.0,0.4144057517189276
31730,222338,1060,209.75283018867924,0.08180274733755209,0.0,MONO ACCESSOIRES,0.05419996923572721,0.34349659422640283,0.0,1.0,0.3880082878839196
31731,346851,1090,318.2119266055046,0.0841179194320111,0.0,MONO ACCESSOIRES,0.08455299536025035,0.35322737593253317,0.0,1.0,0.40197958657434174
31732,1926574,1454,1325.0165061898213,0.1122086741781139,0.0,MONO ACCESSOIRES,0.46964831463221457,0.4712941939669153,0.0,1.0,0.576541591373122
31733,91855,666,137.9204204204204,0.05139682049699028,0.0,MONO ACCESSOIRES,0.022391612615887086,0.2156989944858904,0.0,1.0,0.3145669810277113
31734,47066,524,89.8206106870229,0.04043833924988424,0.0,MONO ACCESSOIRES,0.011473221065677334,0.16963996107687318,0.0,1.0,0.2882619468581398
31737,204582,408,501.4264705882353,0.03148634048464269,0.0,MONO ACCESSOIRES,0.04987151893843269,0.132014271813169,0.0,1.0,0.2809685915881143
31740,199380,425,469.1294117647059,0.03279827133816947,0.0,MONO ACCESSOIRES,0.048603406838493166,0.13752838144664287,0.0,1.0,0.2833452127748694
31741,42,3,14.0,0.00023151720944590215,0.0,MONO ACCESSOIRES,9.994732044890485e-06,0.0006487187804086929,0.0,1.0,0.20032735780981784
31742,2241,34,65.91176470588235,0.0026238617070535575,0.0,MONO ACCESSOIRES,0.0005460536531842607,0.010703859876743431,0.0,1.0,0.205515746034327
31743,1955,37,52.83783783783784,0.0028553789164994597,0.0,MONO ACCESSOIRES,0.00047633430282234166,0.01167693804735647,0.0,1.0,0.20598136931452496
31744,12,3,4.0,0.00023151720944590215,0.0,MONO ACCESSOIRES,2.6815134754584226e-06,0.0006487187804086929,0.0,1.0,0.200325163844247
31745,801,31,25.838709677419356,0.0023923444976076554,0.0,MONO ACCESSOIRES,0.00019501916185152166,0.009730781706130393,0.0,1.0,0.20492389660162066
31746,18,1,18.0,7.717240314863405e-05,0.0,MONO ACCESSOIRES,4.144157189344835e-06,0.0,0.0,1.0,0.20000124324715682
31747,11,1,11.0,7.717240314863405e-05,0.0,MONO ACCESSOIRES,2.4377395231440205e-06,0.0,0.0,1.0,0.20000073132185694
31748,12,2,6.0,0.0001543448062972681,0.0,MONO ACCESSOIRES,2.6815134754584226e-06,0.0003243593902043464,0.0,1.0,0.20016298414914482
31749,2,1,2.0,7.717240314863405e-05,0.0,MONO ACCESSOIRES,2.4377395231440207e-07,0.0,0.0,1.0,0.2000000731321857
31750,480,1,480.0,7.717240314863405e-05,0.0,MONO ACCESSOIRES,0.00011676772315859858,0.0,0.0,1.0,0.20003503031694758
31752,481,2,240.5,0.0001543448062972681,0.0,MONO ACCESSOIRES,0.00011701149711091299,0.0003243593902043464,0.0,1.0,0.20019728314423546
31753,481,2,240.5,0.0001543448062972681,0.0,MONO ACCESSOIRES,0.00011701149711091299,0.0003243593902043464,0.0,1.0,0.20019728314423546
31754,198791,252,788.8531746031746,0.019447445593455782,0.0,MONO ACCESSOIRES,0.048459823980579984,0.08141420694129095,0.0,1.0,0.2552450506648195
31755,84936,192,442.375,0.014817101404537738,0.0,MONO ACCESSOIRES,0.020704940639823737,0.06195264352903017,0.0,1.0,0.23718780395646222
31756,334921,480,697.7520833333333,0.037042753511344347,0.0,MONO ACCESSOIRES,0.08164477210913954,0.15536814790788195,0.0,1.0,0.3021775055866828
31757,220034,435,505.82528735632184,0.03356999536965581,0.0,MONO ACCESSOIRES,0.05363831404959483,0.14077197534868635,0.0,1.0,0.2864774818892216
31759,55272,283,195.30742049469964,0.021839790091063436,0.0,MOULURE,0.013473630118369316,0.09146934803762569,0.0,1.0,0.24977676305432364
31760,240328,859,279.7764842840512,0.06629109430467665,0.0,MOULURE,0.0585854626378633,0.2783003567953292,0.0,1.0,0.35672581718902363
31761,534121,500,1068.242,0.038586201574317025,0.0,MOULURE,0.13020454341016843,0.16185533571196886,0.0,1.0,0.31998903087903496
31762,355604,567,627.1675485008818,0.043756752585275505,0.0,MOULURE,0.08668674876485832,0.18358741485566007,0.0,1.0,0.3177997320572875
31763,112186,328,342.030487804878,0.025312548232751968,0.0,MOULURE,0.027347780840391193,0.10606552059682127,0.0,1.0,0.261237094550528
31765,90619,275,329.52363636363634,0.021222410865874362,0.0,MOULURE,0.022090308010826485,0.0888744729159909,0.0,1.0,0.2510643288612434
31766,421833,738,571.589430894309,0.05695323352369193,0.0,MOULURE,0.10283165385268885,0.23905287058060332,0.0,1.0,0.35037593144610835
31767,86656,331,261.80060422960725,0.02554406544219787,0.0,MOULURE,0.02112423183780451,0.10703859876743431,0.0,1.0,0.25985656893505854
31769,191247,672,284.59375,0.05185985491588208,0.0,MOULURE,0.04662079328432014,0.21764515082711647,0.0,1.0,0.32280881339885426
31770,53905,340,158.5441176470588,0.026238617070535576,0.0,MOULURE,0.013140391125555529,0.10995783327927343,0.0,1.0,0.25892103397730337
31771,7474,35,213.54285714285714,0.0027010341102021917,0.0,MOULURE,0.0018217227456455267,0.011028219266947779,0.0,1.0,0.20606062645716755
31772,717679,663,1082.47209653092,0.05116530328754437,0.0,MOULURE,0.17495120254909546,0.21472591631527732,0.0,1.0,0.3598483189223673
31773,334330,552,605.6702898550725,0.042599166538046,0.0,MOULURE,0.08150070170332173,0.1787220240025949,0.0,1.0,0.313811222512294
31775,35954,277,129.79783393501805,0.02137675567217163,0.0,SPOT,0.008764404907559697,0.0895231916963996,0.0,1.0,0.24739091732046772
31776,12221,171,71.46783625730994,0.013196480938416423,0.0,SPOT,0.002978917697281993,0.0551410963347389,0.0,1.0,0.22846422347655407
31777,19439,262,74.19465648854961,0.02021916962494212,0.0,SPOT,0.004738478085087348,0.08465780084333441,0.0,1.0,0.2437504438471934
31778,9736,178,54.69662921348315,0.01373668776045686,0.0,SPOT,0.002373139425780704,0.057411612066169314,0.0,1.0,0.22941774786081887
31779,73019,282,258.9326241134752,0.021762617687914803,0.0,SPOT,0.01779988645009301,0.09114498864742135,0.0,1.0,0.2509124602587386
31780,51137,283,180.69611307420496,0.021839790091063436,0.0,SPOT,0.012465624825549264,0.09146934803762569,0.0,1.0,0.24947436146647764
31781,40220,281,143.13167259786476,0.021685445284766167,0.0,SPOT,0.009804344588132938,0.09082062925721698,0.0,1.0,0.24835161800504837
31782,139615,263,530.8555133079848,0.020296342028090754,0.0,LAMPE LED MONO,0.034034256578422926,0.08498216023353874,0.0,1.0,0.2527013570902963
31783,55807,197,283.28426395939084,0.015202963420280907,0.0,LAMPE LED MONO,0.013604049182857523,0.0635744404800519,0.0,1.0,0.23586843499488322
31784,58941,280,210.50357142857143,0.021608272881617534,0.0,LAMPE LED MONO,0.014368036749410859,0.09049626986701265,0.0,1.0,0.2495585459583296
31785,29909,251,119.1593625498008,0.019370273190307145,0.0,LAMPE LED MONO,0.007290791365819138,0.0810898475510866,0.0,1.0,0.24273216118528906
31786,87539,217,403.40552995391704,0.01674641148325359,0.0,LAMPE LED MONO,0.021339484237698127,0.07006162828413882,0.0,1.0,0.24143265941337885
31787,25703,253,101.59288537549408,0.019524617996604415,0.0,LAMPE LED MONO,0.006265478122384763,0.08173856633149529,0.0,1.0,0.24274892660246308
31788,32384,74,437.6216216216216,0.005710757832998919,0.0,LAMPE LED MONO,0.007894131897797283,0.023678235484917286,0.0,1.0,0.21420735731179785
31789,96771,135,716.8222222222222,0.010418274425065597,0.0,LAMPE LED MONO,0.023590005365464687,0.043464158287382426,0.0,1.0,0.22880908075333062
31790,193669,295,656.5050847457627,0.022765858928847044,0.0,LAMPE LED MONO,0.04721121379682562,0.09536166072007785,0.0,1.0,0.26184419449908664
31792,12,1,12.0,7.717240314863405e-05,0.0,MODULE,2.6815134754584226e-06,0.0,0.0,1.0,0.20000080445404264
31794,23000,172,133.72093023255815,0.013273653341565056,0.0,MODULE,0.005606557129278934,0.055465455724943234,0.0,1.0,0.2294146950012553
31795,531,5,106.2,0.0003858620157431702,0.0,MODULE,0.0001292001947266331,0.0012974375608173856,0.0,1.0,0.2006874788388267
31796,34767,255,136.34117647058824,0.019678962802901684,0.0,MODULE,0.008475045226162502,0.08238728511190399,0.0,1.0,0.24373615612380076
31798,75241,404,186.240099009901,0.031177650872048157,0.0,MODULE,0.01834155217213561,0.13071683425235162,0.0,1.0,0.2708608827778165
31799,82722,458,180.61572052401746,0.035344960642074395,0.0,MODULE,0.02016522510939965,0.14823224132338633,0.0,1.0,0.28016568819451304
31800,1828,39,46.87179487179487,0.003009723722796728,0.0,MODULE,0.0004453750108784126,0.012325656827765165,0.0,1.0,0.2062964409171461
31801,52679,363,145.12121212121212,0.02801358234295416,0.0,MODULE,0.012841524260018073,0.1174180992539734,0.0,1.0,0.26256150690499214
31802,4493,54,83.20370370370371,0.004167309770026238,0.0,MODULE,0.0010950325937962942,0.01719104768083036,0.0,1.0,0.20892403361855408
31803,31155,227,137.24669603524228,0.01751813551473993,0.0,MODULE,0.007594533710402882,0.07330522218618228,0.0,1.0,0.238930971206212
31805,2993,8,374.125,0.0006173792251890724,0.0,MODULE,0.000729371665324691,0.0022705157314304248,0.0,1.0,0.20135406936531264
31809,2632,44,59.81818181818182,0.003395585738539898,0.0,MODULE,0.0006413692685391919,0.013947453778786896,0.0,1.0,0.20716613766995523
31810,140,6,23.333333333333332,0.0004630344188918043,0.0,MODULE,3.388457937170188e-05,0.001621796951021732,0.0,1.0,0.20082106384932238
